"name","label","data_type","value_labels","n_missing","complete_rate","min","median","max","mean","sd","n_value_labels","hist","format.spss","display_width"
"r402","Número de orden del informante","numeric",NA,4304,0.9286696829579543,"1.0e+00","1.0e+00","8.0e+00",1.5995895422503792,0.8060585290639166,NA,"▇▁▁▁▁","F2.0","6"
"r403","Realizó algún trabajo la semana anterior para generar ingresos","haven_labelled","1. Sí,
2. No",4304,0.9286696829579543,"   1","   2","    2",1.5358615151244759,0.49871674361170576,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r4041","Realizó tareas agrícolas o cuidado de animales","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9970360009324941,0.054362783214812686,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4041_1","Realizó pesca o recolección de mariscos","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9998001798381457,0.014134598944856603,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4042","Trabajó en algun negocio propio o familiar","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9962700236453859,0.06096053963455301,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4043","Vendió algun producto, lotería, periódicos, etc","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9998334831984548,0.012903279371165668,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4044","Cocinó, lavó ropa ajena u otros servicios particulares","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9997002697572186,0.01731041258687272,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4045","Elaboró tortillas para vender","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9997668764778367,0.015266857496945492,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4046","Hizo comida típica para vender (pupusas, tamales, etc)","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.999433842874746,0.023787716078912214,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4047","Elaboró algún otro producto en casa para vender","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9995337529556731,0.02158807955541535,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4048","Ayudó a algún familiar en su negocio o trabajó sin remuneración","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.9987344723082558,0.035552330806780705,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r4049","Realizó alguna otra actividad para obtener ingresos","haven_labelled","1. Sí,
2. No",30312,0.4976383433600159,"   1","   2","    2",1.998867685749492,0.03363138093166118,2,"▁▁▁▁▁▁▁▇","F2.0","6"
"r405","Tiene algún empleo fijo al que próximamente volverá","haven_labelled","1. Sí,
2. No",30630,0.4923681201213146,"   1","   2","    2",1.9914167424012925,0.09224896600270953,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r405b","Tiene algún negocio, empresa o actividad propia a la que próximamente volverá","haven_labelled","1. Sí,
2. No",30885,0.488141997712922,"   1","   2","    2",1.9906634073470497,0.09617554122854007,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r406","Razón por la que no trabajó la semana anterior","haven_labelled","1. Vacaciones laborales,
2. Incapacidad por enfermedad o accidente (con certificado médico cubierto por el ISSS),
3. Permisos o licencias (estudios, enfermedad y/o autorizados por la empresa),
3.1. Permisos o licencias por maternidad,
4. Cambio de turno,
5. Huelgas o paro laboral,
6. Suspensión laboral,
7. Término de temporada de trabajo,
8. Falta de materia prima,
9. Mal tiempo o fenómeno natural,
10. Asuntos personales o familiares,
11. Otro,
12. No sabe,
13. Por pandemia",60084,0.004226122408392596,"   1","   2","   11",4.192941176470589,3.759150145892129,14,"▇▂▁▁▁▁▁▃","F2.1","6"
"r406a","Recibió sueldo, salario o ganancia de negocio durante el período de ausencia","haven_labelled","1. Sí,
2. No",60258,0.0013424153532540783,"   1","   2","    2",1.876543209876543,0.3310104246614718,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r406b","Tiempo en el que regresará al mismo trabajo","haven_labelled","1. Ya se incorporó o regresará en esa misma semana,
2. En cuatro semanas o menos,
3. En más de 4 semanas,
4. No hay seguridad de que regrese o cuándo reinicie su actividad,
5. No regresará,
6. No sabe",60268,0.0011766850627289438,"   1","   2","    6",2.0985915492957745,1.2089538520965115,6,"▆▇▁▂▁▁▁▁","F1.0","6"
"r406c","Desearía trabajar si se le presentara una oportunidad de empleo o empezar negocio","haven_labelled","1. Sí,
2. No",31145,0.48383301015926683,"   1","   2","    2",1.9629033363019799,0.1890019175528689,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r407","Buscó trabajo o trató de establecer su propia empresa o negocio","haven_labelled","1. Sí,
2. No",31145,0.48383301015926683,"   1","   2","    2",1.9740015071590054,0.15913339885227515,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r407_control","Buscó trabajo o trató de establecer su propia empresa o negocio","haven_labelled","1. Sí,
2. No",59702,0.010557019506455156,"   1","   2","    2",1.869701726844584,0.33689584483087487,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r407a_m","Tiempo en meses que ha estado buscando trabajo desde la ultima vez que trabajó/desidió trabajar","numeric",NA,60250,0.0014749995856743192,"1.0e+00","4.0e+00","6.0e+01",6.617977528089888,8.527369862520128,NA,"▇▁▁▁▁","F2.0","6"
"r407a_s","Tiempo en semanas que ha estado buscando trabajo desde la ultima vez que trabajó/desidió trabajar","numeric",NA,59669,0.011103929465188345,"1.0e+00","4.0e+00","9.6e+01",6.6985074626865675,9.95919165978779,NA,"▇▁▁▁▁","F1.0","6"
"r408","Actividad que realizó para buscar trabajo o establecer su propia empresa o negocio en las ultimas 4 semanas","haven_labelled","1. Estableció contacto con oficinas de empleo,
2. Gestionó directamente con empleadores,
3. Gestionó en lugar de trabajo, fincas, granjas, etc.,
4. Gestionó valiéndose de amigos(as) y familiares,
5. Puso aviso o respondió ofertas aparecidas en periódicos o en sitios de internet,
6. Buscó terreno, edificio, etc. para establecer su propia empresa o negocio,
7. Gestionó para obtener recursos financieros y establecer su propia empresa o negocio,
8. Otros,
9. No hizo nada",59580,0.012578929050862664,"   1","   2","    8",2.5559947299077734,1.4073732638962462,9,"▇▇▂▆▂▁▁▁","F1.0","6"
"r408otr","Otra actividad que realizó para buscar trabajo o establecer su propia empresa o negocio en las ultimas 4 semanas","numeric",NA,60337,3.3146058105004705e-5,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F2.0","6"
"r409","Razón por la que no buscó trabajo","haven_labelled","1. Creía que no había trabajo disponible en la zona,
2. No sabía cómo buscar trabajo,
3. Se cansó de buscar trabajo,
4. Espera ciclo agrícola de café,
5. Espera ciclo agrícola de caña,
6. Espera ciclo agrícola de algodón,
7. Espera ciclo agrícola de otros cultivos,
8. Asiste a un centro de educación formal o está de vacaciones escolares,
9. Por obligaciones familiares o personales,
10. Enfermedad o accidente,
11. Inhabilitado(a) por hecho violento,
12. Trabajo doméstico y cuidado,
13. Jubilado(a) o pensionado(a),
14. No puede trabajar (discapacitado(a), anciano(a), etc.),
15. Asiste a un centro de formacion o capacitación,
16. Otros,
17. Ya encontró trabajo que empezará pronto,
18. Espera respuesta del empleador(a),
19. Sí buscó trabajo",31904,0.47125408110840417,"   1","  10","   18",10.166098118515913,2.5600100024907224,19,"▁▁▁▇▁▆▂▁","F2.0","6"
"r409otr","Otra razón por la que no buscó trabajo","numeric",NA,60163,0.0029168531132435227,"1.0e+00","6.0e+00","2.0e+01",6.818181818181818,4.419555128343522,NA,"▂▇▁▁▁","F2.0","6"
"r409a","En cuanto tiempo más comenzará a trabajar","haven_labelled","1. Sí,
2. No",60307,5.303369296806304e-4,"   1","   1","    2",1.40625,0.49899091723584604,2,"▇▁▁▁▁▁▁▆","F1.0","6"
"r409b","Hubiera estado dispuesto(a) a trabajar en el mismo momento o a más tardar 2 semanas","haven_labelled","1. Sí, ahora,
2. Sí, en dos semanas,
3. Sí, en los próximos meses,
4. Sí, mas adelante,
5. No",58907,0.02373257760320857,"   1","   1","    5",1.5726256983240223,1.3640197631660944,5,"▇▁▁▁▁▁▁▁","F1.0","6"
"r409b_control","Hubiera estado dispuesto(a) a trabajar en el mismo momento o a más tardar 2 semanas","haven_labelled","1. Sí, ahora,
2. Sí, en dos semanas,
3. Sí, en los próximos meses,
4. Sí, mas adelante,
5. No",59702,0.010557019506455156,"   1","   5","    5",3.9952904238618525,1.6421079944758081,5,"▂▁▁▁▁▁▁▇","F1.0","6"
"r410","Ha trabajado antes","haven_labelled","1. Sí,
2. No",47007,0.22095162332819573,"   1","   2","    2",1.8984398439843984,0.30208034585239396,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r411a","Horas (de lunes a viernes) que trabajó la semana anterior","numeric",NA,34314,0.4313130810918312,"1.0e+00","4.0e+01","7.2e+01",36.016637848222864,11.57307440468124,NA,"▁▂▇▃▁","F2.0","6"
"r411b","Días (de lunes a viernes) que trabajó la semana anterior","numeric",NA,34314,0.4313130810918312,"1.0e+00","5.0e+00","5.0e+00",4.60864553314121,0.9005893217565105,NA,"▁▁▁▁▇","F1.0","6"
"r411c","Jornada (de lunes a viernes) que trabajó la semana anterior","haven_labelled","1. De 7 a.m. a 6 p.m.,
2. De 6 p.m. a 7 a.m.,
3. Mixta",34314,0.4313130810918312,"   1","   1","    3",1.338482228626321,0.7329711959251194,3,"▇▁▁▁▁▁▁▂","F1.0","6"
"r411d","Horas (sábado y domingo) que trabajó la semana anterior","numeric",NA,41930,0.3050928918278394,"1.0e+00","8.0e+00","4.8e+01",9.835406594600467,5.194402440043379,NA,"▇▃▁▁▁","F2.0","6"
"r411e","Días (sábado y domingo) que trabajó la semana anterior","numeric",NA,41930,0.3050928918278394,"1.0e+00","1.0e+00","2.0e+00",1.3880710522027269,0.48732413352736204,NA,"▇▁▁▁▅","F1.0","6"
"r411f","Jornada (sábado y domingo) que trabajó la semana anterior","haven_labelled","1. De 7 a.m. a 6 p.m.,
2. De 6 p.m. a 7 a.m.,
3. Mixta",41930,0.3050928918278394,"   1","   1","    3",1.3598783203867673,0.7543444405271647,3,"▇▁▁▁▁▁▁▂","F1.0","6"
"r412a","Horas (de lunes a viernes) que trabaja habitualmente a la semana","numeric",NA,52661,0.12724771706524807,"1.0e+00","2.5e+01","7.2e+01",24.163323782234958,10.134417631728095,NA,"▅▇▆▁▁","F2.0","6"
"r412b","Días (de lunes a viernes) que trabaja habitualmente a la semana","numeric",NA,52661,0.12724771706524807,"1.0e+00","5.0e+00","5.0e+00",4.2151601979682205,1.2078806055414828,NA,"▁▁▂▁▇","F1.0","6"
"r412c","Jornada (de lunes a viernes) que trabaja habitualmente a la semana","haven_labelled","1. De 7 a.m. a 6 p.m.,
2. De 6 p.m. a 7 a.m.,
3. Mixta",52661,0.12724771706524807,"   1","   1","    3",1.2376921073196145,0.6419014738787685,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r412d","Horas (sábado y domingo) que trabaja habitualmente a la semana","numeric",NA,55821,0.07487694525928501,"1.0e+00","6.0e+00","4.1e+01",7.568393094289509,3.9499964699828287,NA,"▇▃▁▁▁","F2.0","6"
"r412e","Días (sábado y domingo) que trabaja habitualmente a la semana","numeric",NA,55821,0.07487694525928501,"1.0e+00","1.0e+00","2.0e+00",1.3986277113767154,0.4896700220877777,NA,"▇▁▁▁▅","F1.0","6"
"r412f","Jornada (sábado y domingo) que trabaja habitualmente a la semana","haven_labelled","1. De 7 a.m. a 6 p.m.,
2. De 6 p.m. a 7 a.m.,
3. Mixta",55821,0.07487694525928501,"   1","   1","    3",1.2992474546259407,0.7075633401376733,3,"▇▁▁▁▁▁▁▂","F1.0","6"
"r413","Razón por la que trabaja menos de 40 horas en la semana","haven_labelled","1. No desea trabajar más horas,
2. Reducción de actividad o falta de trabajo,
3. Sólo encontró trabajo a tiempo parcial,
4. Jornada habitual de trabajo,
5. Razones familiares,
6. Tiene otro trabajo,
7. Por estudios,
8. Por enfermedad o accidente,
9. Inhabilitado(a) por hecho violento,
10. Por trabajo doméstico y cuidado,
11. Otros",53455,0.11408873199754721,"   1","   4","   10",3.6186809994189426,1.9793367275630889,11,"▇▁▇▁▁▂▁▁","F2.0","6"
"r413otr","Otra razón por la que trabaja menos de 40 horas","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r413a","Razón por la que trabaja 40 horas o más en la semana","haven_labelled","1. Jornada habitual de trabajo,
2. Porque se lo exigen en el trabajo,
3. Para ganar más,
4. Porque es negocio propio y tiene que estar presente,
5. Por temor a que lo despidan,
6. Porque le gusta trabajar más horas,
7. Otros",40382,0.33074794080114023,"   1","   1","    6",1.2202234804830385,0.6554395566267821,7,"▇▁▁▁▁▁▁▁","F1.0","6"
"r413a_otr","Otra razón por la que trabaja 40 horas o más en la semana","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r414","Código de la ocupación (CIUO 08)","numeric",NA,33498,0.44483667279868744,"1.1e+02","6.1e+03","9.6e+03",6277.71133713349,2201.55798513272,NA,"▁▃▇▆▇","F4.0","6"
"r416","Código de la actividad económica (CIIU Rev. 4)","numeric",NA,33498,0.44483667279868744,"1.1e+02","4.7e+03","9.7e+03",4435.191609850602,3062.3010276039695,NA,"▆▁▇▁▅","F4.0","6"
"r414indicador","Indicador de actividad agropecuaria","haven_labelled","1. Trabajo agropecuario",33498,0.44483667279868744,"   0","   0","    1",0.07440110279050706,0.26242740801159464,1,"▇▁▁▁▁▁▁▁","F1.0","6"
"r417a01","En su empleo trabaja con herramientas peligrosas","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.6623449200849447,0.4729190833706803,2,"▅▁▁▁▁▁▁▇","F1.0","6"
"r417a02","En su empleo trabaja con químicos","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.7909913937632727,0.40660812629428955,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r417a03","En su empleo trabaja llevando cargas pesadas","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.6363399277225141,0.48106137445731784,2,"▅▁▁▁▁▁▁▇","F1.0","6"
"r417a04","En su empleo trabaja en ambiente con gases, fuego","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.915353377295928,0.27836030385751726,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a05","En su empleo trabaja en ambiente con polvo, humo","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.693528557058232,0.46103645911190166,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r417a06","En su empleo trabaja con explosivos","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9948213553891434,0.07177756053731166,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a07","En su empleo trabaja en alturas","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9567080213106813,0.20351738600662023,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a08","En su empleo trabaja bajo el agua, en altamar o en manglares","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9912819939644573,0.09296410268761153,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a09","En su empleo trabaja bajo tierra","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9973547930404978,0.05136446372349188,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a10","En su empleo trabaja con temperaturas o humedad extrema","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.7842479788383443,0.4113506906097988,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r417a11","En su empleo trabaja en ambiente bullicioso","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.8392384784471518,0.36731768466031195,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r417a12","En su empleo trabaja con luz insuficiente","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.995231176185686,0.06889309807546372,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a13","En su empleo trabaja con mota u otras partículas","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9277225140643046,0.25895163492087653,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a14","En su empleo trabaja con alguna otra dificultad","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9987332811743228,0.0355691071647578,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a14otr","Otra dificultad con la cual trabaja","numeric",NA,60305,5.634829877856351e-4,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F2.0","6"
"r417a15","En su empleo trabaja con riesgo de accidentes graves","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.843821020081219,0.3630317014409833,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r417a16","En su empleo trabaja con agresiones verbales o amenazas","haven_labelled","1. Sí,
2. No",33498,0.44483667279868744,"   1","   2","    2",1.9592042025259864,0.1978205205155234,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r417a","Le proveen de medidas o equipo de seguridad","haven_labelled","1. Sí,
2. No",44080,0.2694608793649216,"   1","   2","    2",1.7392213543268344,0.4390728877525533,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r418","Categoría ocupacional","haven_labelled","1. Empleador(a) o patrono(a),
2. Cuenta propia con local,
3. Cuenta propia sin local,
4. Cooperativista,
5. Familiar no remunerado,
6. Asalariado(a) permanente,
7. Asalariado(a) temporal,
8. Aprendiz,
9. Servicio doméstico,
10. Otros",33498,0.44483667279868744,"   1","   6","    9",5.088595804925301,1.992079315464529,10,"▂▅▁▁▇▃▁▁","F2.0","6"
"r418tr","Otra categoría ocupacional","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r418a","Razón principal por la que no trabaja como asalariado permanente","haven_labelled","1. No encuentra trabajo asalariado,
2. Necesita flexibilidad con el tiempo,
3. Tiene que cuidar hijos/familiares,
4. Gana más así,
5. No le gusta ser asalariado,
6. Trabaja con la familia,
7. No se lo permite alguien de la familia,
8. Cuidado de la casa/bienes debido a la inseguridad,
9. Otros",44219,0.26715722832662125,"   1","   1","    8",1.75272952853598,1.425190141589057,9,"▇▁▁▁▁▁▁▁","F1.0","6"
"r418a_otr","Otra razón por la que no trabaja como asalariado permanente","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r418b","Quién decide su horario de trabajo","numeric",NA,51290,0.14996933989625283,"1.0e+00","1.0e+00","5.0e+00",1.0070726047077025,0.14242878426564715,NA,"▇▁▁▁▁","F1.0","6"
"r418c","Quién decide los precios a cobrar","haven_labelled","1. Usted,
2. Usted y sus socios,
3. Su empleador,
4. Su cliente principal,
5. Su proveedor principal,
6. Un miembro de la familia",51290,0.14996933989625283,"   1","   1","    6",1.177367664935352,0.8057543994756706,6,"▇▁▁▁▁▁▁▁","F1.0","6"
"r418d","Trabaja solo, con miembros de la familia, contrata empleados o trabaja para un patrón","haven_labelled","1. Solo,
2. Con miembros de la familia,
3. Contrata empleados,
4. Trabaja para un patrón",51290,0.14996933989625283,"   1","   1","    3",1.4475632666592995,0.7387057625226702,4,"▇▁▁▂▁▁▁▂","F1.0","6"
"r419","Ha firmado contrato de trabajo","haven_labelled","1. Sí, duración indefinida,
2. Sí, por un plazo fijo,
3. Sí, contrato de prueba,
4. Sí, para realizar un servicio,
5. Sí, contrato para interinato,
6. Sí, otro tipo de contrato,
7. No,
8. No sabe/No responde",44089,0.2693117221034489,"   1","   7","    8",4.9272,2.6519764539981825,8,"▂▃▁▁▁▁▇▁","F1.0","6"
"r419a","Número de meses de duración del contrato","numeric",NA,53897,0.1067634531563334,"1.0e+00","1.2e+01","1.2e+01",11.892890406705991,0.8962734334332395,NA,"▁▁▁▁▇","F2.0","6"
"r420","Sector en el que trabaja","haven_labelled","1. Privado,
2. Público,
3. Organismo internacional,
4. Otros",45361,0.24823082914864347,"   1","   1","    3",1.146948858325544,0.3607916746427484,4,"▇▁▁▁▁▁▁▁","F1.0","6"
"r420_otr","Otro sector en el que trabaja","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r421","Número de personas de la empresa o negocio en el que trabaja","numeric",NA,37385,0.38041730887154246,"0.0e+00","2.0e+00","1.0e+03",153.97203101855885,348.53965834080157,NA,"▇▁▁▁▂","F3.0","6"
"r421a","Código (número por si no sabe con precisión) de personas de la empresa o negocio en el que trabaja","haven_labelled","1. 0-4,
2. 5-10,
3. 11-50,
4. 51-100,
5. 100 y más",57724,0.04333847097233956,"   1","   4","    5",3.7047801147227535,1.2660734365188882,5,"▁▃▁▅▁▃▁▇","F1.0","6"
"r422a","Cobertura del ISSS","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   1","   3","    3",2.673633620207891,0.5493198108420079,3,"▁▁▁▃▁▁▁▇","F1.0","6"
"r422b","Cobertura de Bienestar Magisterial","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   1","   3","    3",2.982116910696323,0.14333375290503572,3,"▁▁▁▁▁▁▁▇","F1.0","6"
"r422c","Cobertura del IPSFA","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   2","   3","    3",2.9941879959763047,0.0760160503906963,3,"▁▁▁▁▁▁▁▇","F1.0","6"
"r422d","Cobertura de seguro de salud colectivo","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   2","   3","    3",2.9995529227674083,0.021139867649016094,3,"▁▁▁▁▁▁▁▇","F1.0","6"
"r422e","Cobertura de seguro de salud privado","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   2","   3","    3",2.99944115345926,0.02363376908269146,3,"▁▁▁▁▁▁▁▇","F1.0","6"
"r422f","Cobertura de la AFP","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   1","   3","    3",2.66372340821877,0.5629774834680777,3,"▁▁▁▃▁▁▁▇","F1.0","6"
"r422g","Cobertura del INPEP","haven_labelled","1. Si, afiliado,
2. Si, Cotizante,
3. No",33498,0.44483667279868744,"   1","   3","    3",2.997727357400991,0.05882017127218847,3,"▁▁▁▁▁▁▁▇","F1.0","6"
"r423","Periodicidad con la que recibe el sueldo o salario","haven_labelled","1. Diaria,
2. Semanal,
3. Quincenal,
4. Mensual,
5. Por obra o destajo (promedio mensual),
6. No recibe salario en efectivo",42547,0.2948673329024346,"   1","   3","    6",3.0182104316546763,1.3563553509786752,6,"▃▅▁▇▆▁▁▂","F1.0","6"
"r424","Ingreso mensualizado de los ocupados dependientes","numeric",NA,44093,0.26924542998723877,"2.2e+01","3.5e+02","2.5e+03",371.9103524970249,239.38067125449214,NA,"▇▁▁▁▁","F8.2",NA
"r424a","Le deducen del salario el impuesto sobre la renta","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",44093,0.26924542998723877,"   1","   2","    3",1.9440477656038408,0.4327426486908016,3,"▁▁▁▇▁▁▁▁","F1.0","6"
"r42501a","Monto que recibe por pago de horas extras","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","4.0e+02",1.342173448741007,13.349754534560926,NA,"▇▁▁▁▁","F8.2","19"
"r42501b","Veces al año que recibe pago de horas extras","numeric",NA,59997,0.0056679759359618,"1.0e+00","1.2e+01","2.4e+01",10.801169590643275,3.0405275878061673,NA,"▁▂▇▁▁","F3.0","6"
"r42502a","Monto que recibe por salario vacacional","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","4.0e+02",10.717087455035971,45.15177058628108,NA,"▇▁▁▁▁","F8.2","14"
"r42502b","Veces al año que recibe salario vacacional","numeric",NA,59304,0.017153085069358087,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F3.0","6"
"r42503a","Monto que recibe por aguinaldo","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","1.0e+03",56.069910071942445,130.81642769451992,NA,"▇▁▁▁▁","F8.2","13"
"r42503b","Veces al año que recibe aguinaldo","numeric",NA,56602,0.06193340956926696,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F3.0","6"
"r42504a","Monto que recibe por bonificaciones, comisiones, viáticos","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","8.0e+02",7.87425753147482,48.53869846221722,NA,"▇▁▁▁▁","F8.2","13"
"r42504b","Veces al año que recibe bonificaciones, comisiones, viáticos","numeric",NA,59612,0.012048592121182033,"1.0e+00","4.0e+00","1.2e+01",6.550206327372765,4.730755923767674,NA,"▇▂▁▁▇","F3.0","6"
"r42505a","Alimentos o refrigerios","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","2.0e+02",10.058499325539568,29.846226955663166,NA,"▇▁▁▁▁","F8.2","13"
"r42505b","Veces al año que recibe alimentos o refrigerios","numeric",NA,57797,0.04212863985150561,"1.0e+00","1.2e+01","5.6e+01",17.532651455546812,14.201240861376496,NA,"▇▁▁▁▁","F3.0","6"
"r42506a","Monto que recibe por ropa, uniformes o calzado","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","3.0e+02",8.308959082733812,28.156408257214757,NA,"▇▁▁▁▁","F8.2","18"
"r42506b","Veces al año que recibe ropa, uniformes o calzado","numeric",NA,58034,0.03820083196605839,"1.0e+00","1.0e+00","2.0e+00",1.0824295010845988,0.27507763644788125,NA,"▇▁▁▁▁","F3.0","6"
"r42507a","Monto que recibe por mercaderías (en especie)","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","9.5e+01",0.38629721223021585,3.8547337745449703,NA,"▇▁▁▁▁","F8.2","18"
"r42507b","Veces al año que recibe mercaderías (en especie)","numeric",NA,60097,0.004010673030709788,"1.0e+00","2.0e+00","5.2e+01",6.359504132231405,7.490996848083114,NA,"▇▅▁▁▁","F3.0","6"
"r42508a","Monto que recibe por vivienda","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","1.0e+02",0.8536982913669064,7.35340183187781,NA,"▇▁▁▁▁","F8.2","12"
"r42508b","Veces al año que recibe vivienda","numeric",NA,60046,0.004855897512388352,"1.2e+01","1.2e+01","1.2e+01",12,0,NA,"▁▁▇▁▁","F3.0","6"
"r42509a","Monto que recibe por transporte o combustible","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","1.0e+02",0.7139416591726618,5.537168720444918,NA,"▇▁▁▁▁","F8.2","12"
"r42509b","Veces al año que recibe transporte o combustible","numeric",NA,59934,0.006712076766270614,"1.2e+01","1.2e+01","5.6e+01",12.928395061728395,5.997302086670926,NA,"▇▁▁▁▁","F3.0","6"
"r42510a","Monto que recibe por seguro privado de salud","numeric",NA,42547,0.2948673329024346,"0.0e+00","0.0e+00","2.0e+02",0.021638938848920864,1.892458445052204,NA,"▇▁▁▁▁","F8.2","7"
"r42510b","Veces al año que recibe seguro privado de salud","numeric",NA,60336,4.971908715756257e-5,"2.0e+00","1.2e+01","1.2e+01",8.666666666666666,5.773502691896258,NA,"▃▁▁▁▇","F3.0","6"
